VendorID,tpep_pickup_datetime,tpep_dropoff_datetime,passenger_count,trip_distance,pickup_longitude,pickup_latitude,RateCodeID,store_and_fwd_flag,dropoff_longitude,dropoff_latitude,payment_type,fare_amount,extra,mta_tax,tip_amount,tolls_amount,improvement_surcharge,total_amount
1,2015-01-28 09:03:14,2015-01-28 09:12:55,1,1.00,-73.977409362792969,40.784439086914063,1,N,-73.964607238769531,40.775672912597656,1,7.5,0,0.5,1.5,0,0.3,9.8
1,2015-01-28 09:03:15,2015-01-28 09:10:25,1,.70,-73.975975036621094,40.76123046875,1,N,-73.979774475097656,40.752937316894531,1,6,0,0.5,1.7,0,0.3,8.5
1,2015-01-28 09:03:15,2015-01-28 09:36:12,1,2.70,-73.957740783691406,40.765323638916016,1,N,-73.9798583984375,40.771335601806641,1,19.5,0,0.5,3,0,0.3,23.3
1,2015-01-28 09:03:15,2015-01-28 09:15:13,1,1.70,-74.005500793457031,40.707931518554687,1,N,-73.987800598144531,40.721275329589844,1,9.5,0,0.5,1,0,0.3,11.3
1,2015-01-28 09:03:16,2015-01-28 09:11:05,1,.90,-73.998489379882813,40.739910125732422,1,N,-73.988624572753906,40.748592376708984,1,6.5,0,0.5,1,0,0.3,8.3
1,2015-01-28 09:03:16,2015-01-28 09:18:35,1,1.50,-73.960159301757813,40.773361206054687,1,N,-73.974472045898438,40.756328582763672,2,10.5,0,0.5,0,0,0.3,11.3
1,2015-01-28 09:03:16,2015-01-28 09:09:05,1,1.20,-73.969619750976563,40.763675689697266,1,N,-73.95556640625,40.767536163330078,1,6,0,0.5,1.7,0,0.3,8.5
1,2015-01-28 09:03:16,2015-01-28 09:26:55,1,3.00,-73.960014343261719,40.798206329345703,1,N,-73.971290588378906,40.763927459716797,1,16,0,0.5,3.35,0,0.3,20.15
1,2015-01-28 09:03:17,2015-01-28 09:11:00,1,1.10,-73.971832275390625,40.796970367431641,1,N,-73.962448120117188,40.809860229492188,1,7,0,0.5,1.6,0,0.3,9.4
1,2015-01-28 09:03:17,2015-01-28 09:14:00,1,1.30,-73.9893798828125,40.740596771240234,1,N,-73.975624084472656,40.753887176513672,1,8.5,0,0.5,1.85,0,0.3,11.15
1,2015-01-28 09:03:17,2015-01-28 09:12:09,1,.30,-73.983787536621094,40.746635437011719,1,N,-73.980682373046875,40.750869750976563,2,6.5,0,0.5,0,0,0.3,7.3
1,2015-01-28 09:03:17,2015-01-28 09:14:35,1,1.00,-73.973320007324219,40.747413635253906,1,N,-73.977226257324219,40.736553192138672,1,8.5,0,0.5,2.75,0,0.3,12.05
1,2015-01-28 09:03:18,2015-01-28 09:08:02,1,.90,-73.977760314941406,40.766521453857422,1,N,-73.98651123046875,40.755901336669922,1,5.5,0,0.5,1.55,0,0.3,7.85
1,2015-01-28 09:03:18,2015-01-28 09:29:29,1,1.80,-73.996971130371094,40.762702941894531,1,N,-73.975296020507812,40.748775482177734,2,15.5,0,0.5,0,0,0.3,16.3
1,2015-01-28 09:03:18,2015-01-28 09:17:09,1,1.40,-73.965263366699219,40.805187225341797,1,N,-73.970268249511719,40.789276123046875,1,9.5,0,0.5,2.05,0,0.3,12.35
1,2015-01-28 09:03:18,2015-01-28 09:17:19,1,2.00,-73.993804931640625,40.74658203125,1,N,-74.003822326660156,40.752552032470703,2,11,0,0.5,0,0,0.3,11.8
1,2015-01-28 09:03:19,2015-01-28 09:16:08,1,1.00,-73.976554870605469,40.753520965576172,1,N,-73.976219177246094,40.763572692871094,2,9,0,0.5,0,0,0.3,9.8
2,2015-01-09 08:28:24,2015-01-09 08:40:09,1,1.38,-73.964668273925781,40.792572021484375,1,N,-73.966705322265625,40.805770874023437,1,8.5,0,0.5,1,0,0.3,10.3
2,2015-01-09 08:28:25,2015-01-09 08:32:37,1,.55,-73.982101440429688,40.758045196533203,1,N,-73.974342346191406,40.757152557373047,1,4.5,0,0.5,1,0,0.3,6.3
2,2015-01-09 08:28:26,2015-01-09 08:35:32,3,.96,-73.977272033691406,40.752048492431641,1,N,-73.985702514648437,40.750675201416016,1,6,0,0.5,2.2,0,0.3,9
2,2015-01-09 08:28:26,2015-01-09 08:55:27,1,3.04,-73.985443115234375,40.768058776855469,1,N,-73.96453857421875,40.7999267578125,1,17,0,0.5,3.4,0,0.3,21.2
2,2015-01-09 08:28:27,2015-01-09 09:13:08,1,3.51,-73.929618835449219,40.762172698974609,1,N,-73.955673217773438,40.764225006103516,1,25.5,0,0.5,0,0,0.3,26.3
2,2015-01-09 08:28:27,2015-01-09 08:36:17,1,1.01,-74.003288269042969,40.727027893066406,1,N,-73.992027282714844,40.730461120605469,1,6.5,0,0.5,1.3,0,0.3,8.6
2,2015-01-09 08:28:29,2015-01-09 09:16:02,2,4.34,-73.950996398925781,40.724056243896484,1,N,-73.98394775390625,40.731899261474609,2,27.5,0,0.5,0,0,0.3,28.3
2,2015-01-09 08:28:29,2015-01-09 08:39:46,1,1.53,-73.965400695800781,40.764190673828125,1,N,-73.984619140625,40.760391235351563,1,8.5,0,0.5,1.7,0,0.3,11
2,2015-01-09 08:28:29,2015-01-09 08:59:00,1,3.73,-73.904067993164062,40.852001190185547,1,N,-73.926513671875,40.806430816650391,2,18,0,0.5,0,0,0.3,18.8
2,2015-01-09 08:28:30,2015-01-09 08:43:04,1,1.40,-73.961967468261719,40.762073516845703,1,N,-73.979156494140625,40.755233764648437,1,10,0,0.5,1.5,0,0.3,12.3
2,2015-01-09 08:28:30,2015-01-09 08:47:13,1,1.53,-73.985824584960938,40.741077423095703,1,N,-73.984718322753906,40.757591247558594,1,12,0,0.5,1.22,0,0.3,14.02
2,2015-01-09 08:28:31,2015-01-09 08:48:38,1,1.18,-73.965415954589844,40.772006988525391,1,N,-73.976028442382813,40.759857177734375,2,12.5,0,0.5,0,0,0.3,13.3
2,2015-01-09 08:28:31,2015-01-09 08:36:14,2,.92,-74.000885009765625,40.730915069580078,1,N,-74.007400512695313,40.727725982666016,1,6,0,0.5,0,0,0.3,6.8
2,2015-01-09 08:28:31,2015-01-09 08:48:17,1,2.03,-73.978218078613281,40.752155303955078,1,N,-73.955085754394531,40.764541625976562,2,13,0,0.5,0,0,0.3,13.8
2,2015-01-09 08:28:31,2015-01-09 08:35:49,6,.85,-74.008399963378906,40.730403900146484,1,N,-74.009895324707031,40.721443176269531,2,6,0,0.5,0,0,0.3,6.8
2,2015-01-09 08:28:32,2015-01-09 08:32:25,1,.51,-73.946739196777344,40.800811767578125,1,N,-73.955223083496094,40.804450988769531,2,4.5,0,0.5,0,0,0.3,5.3
2,2015-01-09 08:28:32,2015-01-09 08:44:49,1,1.09,-73.96673583984375,40.769950866699219,1,N,-73.956657409667969,40.783767700195313,2,10.5,0,0.5,0,0,0.3,11.3
2,2015-01-09 08:28:32,2015-01-09 08:39:34,1,1.25,-74.01092529296875,40.708477020263672,1,N,-74.005302429199219,40.718032836914062,1,8,0,0.5,1,0,0.3,9.8
2,2015-01-09 08:28:32,2015-01-09 08:47:08,3,2.27,-73.973564147949219,40.753200531005859,1,N,-73.994918823242188,40.729248046875,1,12.5,0,0.5,3,0,0.3,16.3
2,2015-01-09 08:28:33,2015-01-09 08:44:07,1,2.47,-74.00225830078125,40.729572296142578,1,N,-73.977455139160156,40.751121520996094,1,11.5,0,0.5,2.3,0,0.3,14.6
2,2015-01-09 08:28:33,2015-01-09 08:54:34,2,2.35,-73.993988037109375,40.732837677001953,1,N,-73.971343994140625,40.755146026611328,1,15.5,0,0.5,3.1,0,0.3,19.4
2,2015-01-17 22:40:24,2015-01-17 22:54:31,2,3.18,-73.994804382324219,40.750350952148438,1,N,-74.009735107421875,40.722644805908203,1,12.5,0.5,0.5,2.76,0,0.3,16.56
2,2015-01-17 22:40:24,2015-01-17 22:48:46,1,1.05,-74.005706787109375,40.707054138183594,1,N,-73.994956970214844,40.720722198486328,1,7.5,0.5,0.5,1,0,0.3,9.8
2,2015-01-17 22:40:24,2015-01-17 22:49:20,2,1.93,-73.997642517089844,40.741710662841797,1,N,-73.993644714355469,40.763065338134766,1,8.5,0.5,0.5,1.8,0,0.3,11.6
2,2015-01-17 22:40:24,2015-01-17 22:48:17,1,1.90,-74.005439758300781,40.741031646728516,1,N,-73.997543334960938,40.763858795166016,1,8.5,0.5,0.5,0,0,0.3,9.8
2,2015-01-17 22:40:24,2015-01-17 22:52:36,1,2.06,-73.987091064453125,40.761119842529297,1,N,-73.991043090820313,40.744171142578125,2,10,0.5,0.5,0,0,0.3,11.3
2,2015-01-17 22:40:25,2015-01-17 22:59:26,1,3.31,-73.990089416503906,40.729190826416016,1,N,-73.992683410644531,40.763576507568359,2,14.5,0.5,0.5,0,0,0.3,15.8
2,2015-01-17 22:40:25,2015-01-17 22:57:56,2,3.68,-73.991035461425781,40.734081268310547,1,N,-73.953445434570312,40.767139434814453,1,15,0.5,0.5,3.1,0,0.3,19.4
2,2015-01-17 22:40:25,2015-01-17 22:57:08,2,1.97,-73.98651123046875,40.733169555664063,1,N,-74.0015869140625,40.751689910888672,2,12,0.5,0.5,0,0,0.3,13.3
2,2015-01-17 22:40:25,2015-01-17 22:47:52,1,1.07,-73.989509582519531,40.753765106201172,1,N,-73.972587585449219,40.746223449707031,2,7,0.5,0.5,0,0,0.3,8.3
2,2015-01-17 22:40:26,2015-01-17 22:46:16,1,1.06,-73.980987548828125,40.759208679199219,1,N,-73.980484008789063,40.770713806152344,2,6,0.5,0.5,0,0,0.3,7.3
2,2015-01-17 22:40:26,2015-01-17 22:44:17,5,.81,-74.001869201660156,40.735221862792969,1,N,-74.003570556640625,40.725311279296875,1,5,0.5,0.5,1,0,0.3,7.3
2,2015-01-17 22:40:26,2015-01-17 22:51:09,3,1.04,-73.993240356445313,40.756340026855469,1,N,-73.985801696777344,40.758998870849609,2,8.5,0.5,0.5,0,0,0.3,9.8
2,2015-01-17 22:40:26,2015-01-17 22:45:39,1,.84,-73.998313903808594,40.713703155517578,1,N,-73.988136291503906,40.718425750732422,1,5.5,0.5,0.5,1,0,0.3,7.8
2,2015-01-17 22:40:26,2015-01-17 23:03:33,1,5.44,-73.993743896484375,40.721046447753906,1,N,-73.973587036132812,40.784580230712891,1,20.5,0.5,0.5,2,0,0.3,23.8
2,2015-01-17 22:40:26,2015-01-17 22:45:51,6,1.03,-73.976600646972656,40.747978210449219,1,N,-73.984031677246094,40.739158630371094,1,6,0.5,0.5,1.3,0,0.3,8.6
2,2015-01-17 22:40:27,2015-01-17 22:46:22,5,.80,-73.993301391601563,40.741493225097656,1,N,-74.004051208496094,40.742862701416016,2,5.5,0.5,0.5,0,0,0.3,6.8
2,2015-01-17 22:40:27,2015-01-17 22:45:17,1,1.10,-73.995803833007812,40.732810974121094,1,N,-73.991065979003906,40.745288848876953,1,5.5,0.5,0.5,1.08,0,0.3,7.88
2,2015-01-17 22:40:27,2015-01-17 22:43:28,1,.53,-73.983718872070313,40.755943298339844,1,N,-73.978843688964844,40.762058258056641,2,4.5,0.5,0.5,0,0,0.3,5.8
2,2015-01-17 22:40:27,2015-01-17 22:43:04,1,.11,-74.002357482910156,40.739826202392578,1,N,-74.001113891601563,40.741107940673828,2,3.5,0.5,0.5,0,0,0.3,4.8
2,2015-01-17 22:40:27,2015-01-17 22:43:04,1,.11,-74.002357482910156,40.739826202392578,1,N,-74.001113891601563,40.741107940673828,4,-3.5,-0.5,-0.5,0,0,0.3,-4.8
2,2015-01-17 22:40:27,2015-01-17 22:48:26,1,.95,-73.991439819335938,40.735088348388672,1,N,-73.979080200195313,40.728034973144531,1,7,0.5,0.5,2.25,0,0.3,10.55
1,2015-01-23 19:26:04,2015-01-23 19:46:32,1,1.60,-74.00244140625,40.739933013916016,1,N,-74.000335693359375,40.72381591796875,1,13.5,1,0.5,3.05,0,0.3,18.35
1,2015-01-23 19:26:04,2015-01-23 19:36:51,1,2.00,-73.971427917480469,40.797550201416016,1,N,-73.983078002929688,40.773487091064453,2,10,1,0.5,0,0,0.3,11.8
1,2015-01-23 19:26:04,2015-01-23 19:45:21,2,2.90,-73.971023559570313,40.759517669677734,1,N,-74.005805969238281,40.741989135742188,2,14,1,0.5,0,0,0.3,15.8
1,2015-01-23 19:26:05,2015-01-23 19:28:41,1,.60,-73.990158081054687,40.732563018798828,1,N,-73.996047973632813,40.732036590576172,1,4,1,0.5,1.15,0,0.3,6.95
1,2015-01-23 19:26:05,2015-01-23 19:33:37,1,1.20,-73.987815856933594,40.728492736816406,1,N,-73.986587524414063,40.715919494628906,2,7,1,0.5,0,0,0.3,8.8
1,2015-01-23 19:26:06,2015-01-23 19:40:17,1,4.20,-74.014144897460938,40.713756561279297,1,N,-73.995803833007812,40.691535949707031,1,15.5,1,0.5,3.45,0,0.3,20.75
1,2015-01-23 19:26:06,2015-01-23 19:57:25,1,7.60,-73.95867919921875,40.815532684326172,1,N,-74.005531311035156,40.726718902587891,1,27,1,0.5,2,0,0.3,30.8
1,2015-01-23 19:26:06,2015-01-23 19:30:23,1,.90,-73.986801147460938,40.745296478271484,1,N,-73.996223449707031,40.736362457275391,1,5,1,0.5,1.35,0,0.3,8.15
1,2015-01-23 19:26:06,2015-01-23 19:35:29,1,.70,-73.993995666503906,40.751262664794922,1,N,-73.988037109375,40.760147094726563,2,7,1,0.5,0,0,0.3,8.8
1,2015-01-23 19:26:07,2015-01-23 19:37:12,3,1.10,-73.990402221679688,40.750308990478516,1,N,-73.980690002441406,40.759685516357422,2,8.5,1,0.5,0,0,0.3,10.3
1,2015-01-23 19:26:07,2015-01-23 20:00:07,1,6.00,-73.983589172363281,40.749736785888672,1,N,-73.970939636230469,40.692901611328125,1,25,1,0.5,5.35,0,0.3,32.15
1,2015-01-23 19:26:08,2015-01-23 19:47:00,1,3.10,-73.972846984863281,40.743621826171875,1,N,-73.982315063476563,40.772823333740234,2,15,1,0.5,0,0,0.3,16.8
1,2015-01-23 19:26:08,2015-01-23 19:40:22,1,2.50,-73.996757507324219,40.737522125244141,1,N,-73.991714477539062,40.765045166015625,2,11.5,1,0.5,0,0,0.3,13.3
1,2015-01-23 19:26:08,2015-01-23 19:42:28,1,2.40,-73.994697570800781,40.731903076171875,1,N,-73.98114013671875,40.762195587158203,1,12,1,0.5,4.1,0,0.3,17.9
1,2015-01-23 19:26:08,2015-01-23 19:37:00,2,1.50,-73.987213134765625,40.760890960693359,1,N,-73.970909118652344,40.750499725341797,2,9,1,0.5,0,0,0.3,10.8
1,2015-01-23 19:26:08,2015-01-23 19:43:51,1,2.00,-73.987159729003906,40.718387603759766,1,N,-73.996353149414063,40.738189697265625,1,12.5,1,0.5,2.85,0,0.3,17.15
1,2015-01-23 19:26:09,2015-01-23 19:28:23,2,.50,-73.965782165527344,40.754344940185547,1,N,-73.960823059082031,40.761257171630859,1,4,1,0.5,1,0,0.3,6.8
1,2015-01-23 19:26:09,2015-01-23 19:34:33,2,.60,-73.974845886230469,40.756755828857422,1,N,-73.981101989746094,40.765266418457031,2,6.5,1,0.5,0,0,0.3,8.3
1,2015-01-23 19:26:09,2015-01-23 19:31:46,2,.90,-73.983268737792969,40.759880065917969,1,N,-73.983474731445313,40.750476837158203,2,5.5,1,0.5,0,0,0.3,7.3
1,2015-01-23 19:26:10,2015-01-23 19:35:58,1,2.20,-73.975700378417969,40.749111175537109,1,N,-73.953163146972656,40.771987915039063,2,9.5,1,0.5,0,0,0.3,11.3
1,2015-01-23 19:26:10,2015-01-23 19:53:13,1,4.40,-73.981063842773438,40.781837463378906,1,N,-74.007064819335937,40.726821899414063,1,19.5,1,0.5,4.25,0,0.3,25.55
1,2015-01-23 19:26:11,2015-01-23 19:29:23,1,.90,-73.979469299316406,40.735507965087891,1,N,-73.973304748535156,40.746250152587891,1,4.5,1,0.5,1.55,0,0.3,7.85
2,2015-01-09 00:29:51,2015-01-09 00:37:57,2,1.29,-73.983009338378906,40.731571197509766,1,N,-74.001922607421875,40.735328674316406,1,7.5,0.5,0.5,1,0,0.3,9.8
2,2015-01-09 00:29:52,2015-01-09 00:43:13,3,2.51,-73.976554870605469,40.788455963134766,1,N,-73.986854553222656,40.756275177001953,2,11.5,0.5,0.5,0,0,0.3,12.8
2,2015-01-09 00:29:54,2015-01-09 00:36:02,6,1.62,-73.98773193359375,40.732513427734375,1,N,-73.975349426269531,40.752105712890625,2,7,0.5,0.5,0,0,0.3,8.3
2,2015-01-09 00:29:54,2015-01-09 00:54:17,1,10.45,-73.961936950683594,40.770736694335938,1,N,-73.841178894042969,40.715927124023438,1,31,0.5,0.5,5,5.33,0.3,42.63
2,2015-01-09 00:29:54,2015-01-09 00:38:21,1,2.81,-73.952018737792969,40.773777008056641,1,N,-73.976150512695312,40.741668701171875,1,10.5,0.5,0.5,2.2,0,0.3,14
2,2015-01-09 00:29:56,2015-01-09 00:35:53,1,1.18,-74.00213623046875,40.729736328125,1,N,-74.006423950195313,40.739608764648438,2,6,0.5,0.5,0,0,0.3,7.3
2,2015-01-09 00:29:57,2015-01-09 00:48:17,1,3.78,-73.982406616210938,40.760711669921875,1,N,-73.980400085449219,40.722038269042969,1,15,0.5,0.5,3.1,0,0.3,19.4
2,2015-01-09 00:29:58,2015-01-09 00:58:29,6,7.17,-73.973953247070312,40.760242462158203,1,N,-73.957130432128906,40.688583374023438,1,25.5,0.5,0.5,5.2,0,0.3,32
2,2015-01-09 00:29:59,2015-01-09 00:37:09,1,1.29,-73.973876953125,40.755039215087891,1,N,-73.991188049316406,40.750331878662109,2,7,0.5,0.5,0,0,0.3,8.3
2,2015-01-09 00:29:59,2015-01-09 00:37:06,1,.91,-74.002281188964844,40.739673614501953,1,N,-74.005851745605469,40.731624603271484,2,6.5,0.5,0.5,0,0,0.3,7.8
2,2015-01-09 00:30:00,2015-01-09 00:39:18,1,3.49,-74.006874084472656,40.719417572021484,1,N,-73.990043640136719,40.761501312255859,1,11.5,0.5,0.5,2.4,0,0.3,15.2
2,2015-01-09 00:30:01,2015-01-09 00:55:27,1,8.01,-74.010223388671875,40.703151702880859,1,N,-73.95941162109375,40.743663787841797,1,26.5,0.5,0.5,6.75,0,0.3,34.55
2,2015-01-09 00:30:01,2015-01-09 00:49:43,5,6.01,-73.979965209960937,40.746635437011719,1,N,-73.97589111328125,40.75653076171875,2,19.5,0.5,0.5,0,0,0.3,20.8
2,2015-01-09 00:30:02,2015-01-09 00:42:25,5,3.78,-73.988937377929687,40.721885681152344,1,N,-73.966316223144531,40.690250396728516,2,13,0.5,0.5,0,0,0.3,14.3
2,2015-01-09 00:30:02,2015-01-09 00:45:13,3,3.24,-73.995819091796875,40.743801116943359,1,N,-73.990226745605469,40.712619781494141,1,13.5,0.5,0.5,1,0,0.3,15.8
2,2015-01-09 00:30:02,2015-01-09 00:35:28,2,.53,-73.983779907226562,40.725818634033203,1,N,-73.988670349121094,40.719600677490234,1,5,0.5,0.5,1.1,0,0.3,7.4
2,2015-01-09 00:30:03,2015-01-09 00:40:09,1,2.42,-74.000198364257813,40.735061645507812,1,N,-73.982246398925781,40.762645721435547,1,9.5,0.5,0.5,4,0,0.3,14.8
2,2015-01-09 00:30:03,2015-01-09 00:35:44,1,1.31,-74.004257202148438,40.742465972900391,1,N,-73.988937377929687,40.748504638671875,1,6.5,0.5,0.5,1,0,0.3,8.8
2,2015-01-09 00:30:04,2015-01-09 00:34:12,5,1.27,-73.981979370117187,40.773330688476563,1,N,-73.99285888671875,40.758319854736328,2,6,0.5,0.5,0,0,0.3,7.3
2,2015-01-09 00:30:05,2015-01-09 00:49:40,5,5.38,-73.96221923828125,40.760513305664063,1,N,-73.904075622558594,40.778091430664063,2,18.5,0.5,0.5,0,0,0.3,19.8
2,2015-01-09 00:30:06,2015-01-09 00:41:26,1,6.43,-73.98297119140625,40.776813507080078,1,N,-73.939010620117188,40.851161956787109,1,19.5,0.5,0.5,4,0,0.3,24.8
2,2015-01-31 11:05:44,2015-01-31 11:16:05,2,2.27,-73.9832763671875,40.7711181640625,1,N,-73.970741271972656,40.797691345214844,1,9.5,0,0.5,2.06,0,0.3,12.36
2,2015-01-31 11:05:44,2015-01-31 11:11:09,6,1.49,-73.989051818847656,40.748287200927734,1,N,-73.974723815917969,40.764392852783203,1,6.5,0,0.5,1,0,0.3,8.3
2,2015-01-31 11:05:44,2015-01-31 11:16:32,1,2.10,-74.000175476074219,40.727024078369141,1,N,-73.977897644042969,40.745998382568359,1,10,0,0.5,2.16,0,0.3,12.96
2,2015-01-31 11:05:45,2015-01-31 11:19:18,1,1.98,-73.970977783203125,40.765140533447266,1,N,-73.969718933105469,40.784679412841797,1,11,0,0.5,1,0,0.3,12.8
2,2015-01-31 11:05:45,2015-01-31 11:15:33,1,2.71,-73.990608215332031,40.746391296386719,1,N,-73.956649780273438,40.742488861083984,2,10.5,0,0.5,0,0,0.3,11.3
2,2015-01-31 11:05:45,2015-01-31 11:30:06,1,6.89,-73.979415893554688,40.781551361083984,1,N,-73.989234924316406,40.721160888671875,2,23,0,0.5,0,0,0.3,23.8
2,2015-01-31 11:05:46,2015-01-31 11:15:31,1,1.68,-74.002601623535156,40.739547729492188,1,N,-73.997039794921875,40.723834991455078,1,8.5,0,0.5,1,0,0.3,10.3
2,2015-01-31 11:05:46,2015-01-31 11:14:51,2,1.08,-73.980796813964844,40.766201019287109,1,N,-73.984329223632813,40.773876190185547,2,7.5,0,0.5,0,0,0.3,8.3
2,2015-01-31 11:05:46,2015-01-31 11:15:23,1,1.38,-73.971656799316406,40.750606536865234,1,N,-73.990150451660156,40.750850677490234,2,8,0,0.5,0,0,0.3,8.8
2,2015-01-31 11:05:46,2015-01-31 11:25:38,1,2.16,-73.988525390625,40.737056732177734,1,N,-74.000617980957031,40.757640838623047,1,13.5,0,0.5,2.86,0,0.3,17.16
2,2015-01-31 11:05:48,2015-01-31 11:21:19,2,3.38,-73.972114562988281,40.794727325439453,1,N,-73.977546691894531,40.758937835693359,1,14,0,0.5,2,0,0.3,16.8
2,2015-01-31 11:05:48,2015-01-31 11:09:02,2,.72,-73.987541198730469,40.738422393798828,1,N,-73.981063842773438,40.747180938720703,1,5,0,0.5,1,0,0.3,6.8
2,2015-01-31 11:05:48,2015-01-31 11:12:15,1,.83,-73.9769287109375,40.743453979492187,1,N,-73.988822937011719,40.744575500488281,1,6,0,0.5,1.36,0,0.3,8.16
2,2015-01-31 11:05:49,2015-01-31 11:10:12,1,.91,-74.001029968261719,40.74737548828125,1,N,-74.000137329101563,40.738063812255859,2,5,0,0.5,0,0,0.3,5.8
1,2015-01-04 14:15:02,2015-01-04 14:28:04,1,3.20,-73.984786987304688,40.753177642822266,1,N,-74.008651733398438,40.719066619873047,1,12,0,0.5,1.7,0,0,14.5
2,2015-01-04 14:15:02,2015-01-04 14:21:48,1,1.29,-73.9698486328125,40.757301330566406,1,N,-73.98187255859375,40.743309020996094,1,7,0,0.5,1.4,0,0.3,9.2
2,2015-01-04 14:15:02,2015-01-04 14:31:04,6,8.05,-73.872970581054687,40.774021148681641,1,N,-73.953208923339844,40.774311065673828,1,23.5,0,0.5,7.21,5.33,0.3,36.84
2,2015-01-04 14:15:02,2015-01-04 14:21:17,1,.71,-73.997802734375,40.728988647460938,1,N,-73.991775512695313,40.726291656494141,1,6,0,0.5,0,0,0.3,6.8
1,2015-01-04 14:15:03,2015-01-04 14:17:27,1,.50,-73.972343444824219,40.794101715087891,1,N,-73.977622985839844,40.7869873046875,2,4,0,0.5,0,0,0,4.8
1,2015-01-04 14:15:03,2015-01-04 14:26:24,1,1.40,-73.988548278808594,40.731197357177734,1,N,-73.99066162109375,40.744308471679687,1,9,0,0.5,1,0,0,10.8
2,2015-01-04 14:15:03,2015-01-04 14:22:42,4,1.00,-73.97296142578125,40.750999450683594,1,N,-73.977973937988281,40.7615966796875,2,6.5,0,0.5,0,0,0.3,7.3
2,2015-01-04 14:15:03,2015-01-04 14:48:29,1,17.36,-73.983657836914063,40.725849151611328,2,N,-73.783073425292969,40.643989562988281,1,52,0,0.5,0,0,0.3,52.8
2,2015-01-04 14:15:03,2015-01-04 14:18:14,6,1.40,-73.955757141113281,40.776420593261719,1,N,-73.943748474121094,40.792705535888672,2,6,0,0.5,0,0,0.3,6.8
2,2015-01-04 14:15:03,2015-01-04 14:34:19,1,9.26,-73.95440673828125,40.765918731689453,1,N,-73.864669799804687,40.770248413085937,1,27.5,0,0.5,4,5.33,0.3,37.63
1,2015-01-04 14:15:04,2015-01-04 14:22:13,1,2.50,-73.957893371582031,40.765098571777344,1,N,-73.933509826660156,40.795188903808594,2,9,0,0.5,0,0,0,9.8
1,2015-01-04 14:15:04,2015-01-04 14:28:32,1,2.70,-74.001853942871094,40.750751495361328,1,N,-73.983383178710938,40.726341247558594,1,11.5,0,0.5,2.46,0,0,14.76
2,2015-01-04 14:15:04,2015-01-04 14:32:15,2,2.68,-73.998611450195313,40.726169586181641,1,N,-73.990280151367188,40.756450653076172,1,12.5,0,0.5,2.5,0,0.3,15.8
2,2015-01-04 14:15:05,2015-01-04 14:54:39,1,19.97,-74.004280090332031,40.7073974609375,2,N,-73.789939880371094,40.646892547607422,2,52,0,0.5,0,0,0.3,52.8
2,2015-01-04 14:15:05,2015-01-04 14:22:12,1,1.46,-73.988250732421875,40.746013641357422,1,N,-74.006263732910156,40.735809326171875,1,7,0,0.5,1.4,0,0.3,9.2
2,2015-01-04 14:15:05,2015-01-04 14:52:06,5,11.25,-73.870674133300781,40.7738037109375,1,N,-73.989616394042969,40.741443634033203,1,37.5,0,0.5,7.5,0,0.3,45.8
2,2015-01-04 14:15:05,2015-01-04 14:33:28,1,3.09,-73.984939575195313,40.759845733642578,1,N,-74.006767272949219,40.730556488037109,1,15,0,0.5,3,0,0.3,18.8
1,2015-01-04 14:15:06,2015-01-04 14:43:04,2,14.20,-73.776771545410156,40.645175933837891,1,N,-73.916885375976563,40.763019561767578,2,39.5,0,0.5,0,0,0,40.3
1,2015-01-04 14:15:06,2015-01-04 14:23:33,1,1.60,-73.961357116699219,40.760322570800781,1,N,-73.944496154785156,40.775871276855469,1,8,0,0.5,1.76,0,0,10.56
2,2015-01-04 14:15:06,2015-01-04 14:26:25,1,1.85,-73.96246337890625,40.778850555419922,1,N,-73.973098754882812,40.755939483642578,2,9.5,0,0.5,0,0,0.3,10.3
2,2015-01-04 14:15:06,2015-01-04 14:20:02,1,1.06,-73.960281372070313,40.770481109619141,1,N,-73.955299377441406,40.782672882080078,2,6,0,0.5,0,0,0.3,6.8
1,2015-01-04 14:15:07,2015-01-04 14:25:23,2,1.40,-73.991401672363281,40.755443572998047,1,Y,-73.995109558105469,40.769744873046875,1,8.5,0,0.5,0,0,0,9.3
2,2015-01-04 14:29:45,2015-01-04 14:38:51,1,1.00,-73.99102783203125,40.755870819091797,1,N,-73.997673034667969,40.765201568603516,2,7.5,0,0.5,0,0,0.3,8.3
2,2015-01-04 14:29:45,2015-01-04 14:46:23,1,3.55,-73.966278076171875,40.761760711669922,1,N,-74.001190185546875,40.730979919433594,2,14,0,0.5,0,0,0.3,14.8
2,2015-01-04 14:29:45,2015-01-04 14:35:29,2,1.69,-73.986785888671875,40.755016326904297,1,N,-74.002479553222656,40.734012603759766,2,7,0,0.5,0,0,0.3,7.8
1,2015-01-04 14:29:46,2015-01-04 14:34:15,1,.50,-73.989593505859375,40.734352111816406,1,N,-73.98260498046875,40.733333587646484,2,5,0,0.5,0,0,0,5.8
1,2015-01-04 14:29:46,2015-01-04 14:38:07,1,1.70,-74.010208129882813,40.720024108886719,1,N,-73.992790222167969,40.7308349609375,2,8,0,0.5,0,0,0,8.8
2,2015-01-04 14:29:46,2015-01-04 14:38:57,1,2.43,-73.965370178222656,40.759368896484375,1,N,-73.990066528320312,40.737049102783203,1,10,0,0.5,2,0,0.3,12.8
